VĂN HỌC PHÁP	﻿ ~~~ Jules Verne	-0.01
- Huân tước hỏi thuyền trưởng.	- Megtudjuk majd azt is - felelte lord Edward.	0.712355
	- Nyilván - mondta az őrnagy, aki mindig mindenkivel azonos véleményen volt -, de hogyan?	-0.3
- Thưa Huân tước, tôi nghĩ đây là một con cá mập bự.	- Úgy, hogy egyik iratot kiegészítjük a másikkal.	0.570833
- John Mangles đáp.	- Lássuk csak!	0.942857
	- kiáltott fel lady Helena.	-0.3
	A második papiros hiányosabb volt, mint az előző, csak néhány elszigetelt szó maradt meg rajta, így:	-0.3
	    7 Juni                                            Glas	-0.3
	                              zwei                                  atrosen	-0.3
	                   graus	-0.3
	                   bringt ihnen	-0.3
	- Ez németül van - jelentette ki John Mangles, ahogy egy pillantást vetett a papírra.	-0.3
- Cá mập ở vùng nước này?	- És maga tud németül, John? ~~~ - kérdezte Glenarvan.	0.310714
- Huân tước kêu lên.	- Tökéletesen, uram.	1.02143
	- Akkor hát mondja meg nekünk, mit jelenthet ez a néhány szó.	-0.3
	A kapitány figyelmesen megvizsgálta az iratot, majd így szólt:	-0.3
- Điều đó không còn nghi ngờ gì nữa, - thuyền trưởng nói tiếp; Những con cá mập như thế này ở biển nào và vĩ độ nào cũng thấy có cá.	- Először is megtudjuk belőle az esemény napját; 7 Juni június hetedikét jelent, és ha ezt az adatot hozzátesszük az angol iratban talált 62-es számhoz, úgy megkapjuk a pontos dátumot: 1862. június 7. ~~~ - Jól van! ~~~ - kiáltott fel lady Helena.	-0.094867
Đó là con cá búa.	- Folytassa, John!	0.264706
Hoặc là tôi lầm lẫn hoặc là chúng ta đang phải đương đầu với một trong những con quái vật chết tiệt.	- Ugyanebben a sorban látom a Glas szót - folytatta az ifjú kapitány -, mely ha összevetjük az első iratban talált gow szóval, Glasgow-t ad.	0.268421
	Nyilvánvalóan egy glasgow-i hajóról van szó.	-0.3
Nếu như ngài huân tước cho phép và huân tước phu nhân Glenarvan vui lòng chứng kiến một cảnh săn bắn cá thú vị, thì chúng ta sẽ có thể mau chóng biết đích xác đó là con cá gì?	- Én is így gondolom - mondta az őrnagy. ~~~ - Az irat második sora teljes egészében hiányzik - folytatta John Mangles. ~~~ - De a harmadikban két fontos szót látok: zwei, ami kettőt, és atrosen, azaz Matrosen, ami németül matrózokat jelent.	-0.105085
- Còn ý kiến bác thế nào, bác Mac Nabbs?	- Így hát - mondta lady Helena - egy kapitányról és két matrózról van szó?	0.360532
- Glenarvan quay sang hỏi thiếu tá - Chúng ta nên bắt nó chăng?	- Valószínűleg - felelte Glenarvan lord.	1.40879
- Tôi hưởng ứng trước tiên ý kiến của chú, - thiếu tá điềm nhiên trả lời.	- Bevallom lordságodnak - folytatta a kapitány -, hogy a következő szó, graus nem egészen világos előttem.	0.583922
	Nem tudom, hogyan fordítsam.	-0.3
	Talán a harmadik irat hozzásegít bennünket a megoldáshoz.	-0.3
	Ami az utolsó két szót illeti, azok egyszerűek. ~~~ Bringt ihnen annyit jelent, hogy nyújtsatok nekik, és ha ezt az angol szövegben ugyancsak a hetedik sorban talált ssistance, kiegészítve assistance szó mellé tesszük, önmagától kerekedik ki az a mondat: nyújtsatok nekik segítséget.	-0.3
- Nói chung, cần phải tiêu diệt nhiều càng tốt những con vật ăn thịt người ấy.	- Igen, nyújtsatok nekik segítséget - mondta Glenarvan -, de hol vannak ezek a szerencsét­lenek?	0.4875
- John Mangles phán xét, - Nhân cơ hội này ta vừa được thấy một chuyện lạ thường, lại vừa làm một việc có ích.	Mindeddig egyetlen utalás sincs a helyre, a katasztrófa színtere teljesen ismeretlen előttünk. ~~~ - Reméljük, hogy a francia irat világosabb lesz - mondta lady Helena.	0.0856079
- Vậy thì ta bắt đầu, John - Huân tước Glenarvan nói.	- Lássuk hát a francia iratot - felelte Glenarvan -, és mivel mindnyájan ismerjük ezt a nyelvet, ez majd megkönnyíti a dolgunkat.	0.670879
Ông sai người báo cho vợ biết và huân tước phu nhân Helena rất thích thú với cuộc săn cá hấp dẫn sắp diễn ra, đã vội vàng lên ngay tầng lái với chồng.	Íme a francia irat pontos mása: ~~~               troi           âts                          tannia	-0.0173469
	                              gonie                      austral	-0.3
Biển lặng sóng, nên từ đài chỉ huy theo dõi mọi hoạt động của con cá mập chẳng khó khăn gì; lúc thì nó lặn ngụp, lúc thì nó vọt thật mạnh lên mặt nước.	                                                             abor ~~~   contin                   pr                           cruel           indi	-0.0375
John Mangles ra những mệnh lệnh cần thiết, từ mạn thuyền bên phải, các thủy thủ thả xuống biển một sợi dây câu chắc chắn.	            jeté                                                      ongit	0.28913
Lưỡi câu móc một miếng thịt heo to làm mồi.	  et 37º 11’             lat ~~~ - Számok!	-0.0133333
	- kiáltott fel lady Helena.	-0.3
	- Nézzék, uraim, nézzék!...	-0.3
Con cá mập háu ăn, mặc dù ở cách tàu “Duncan” đến 50 yards[1], nó đã đánh hơi thấy mồi và nhanh chóng đuổi kịp tàu, thấy rõ những cái vây của nó, đuôi vây màu xám, chân vây màu đen, băng băng rẽ sóng, còn cái đuôi thì giúp nó giữ đường bơi thẳng không chê được.	- Csak sorjában - mondta lord Glenarvan -, kezdjük az elején. ~~~ Hadd nézzem meg egyenként ezeket a szétszórt, töredékes szavakat. ~~~ Az első betűkből látom, hogy egy trois mâts-ról, azaz háromárbocos hajóról van szó, melynek neve, hála az angol és francia iratnak, egészében megvan: Britannia.	-0.13211
Con cá mập càng bơi đến gần tàu, mọi người càng nhìn thấy rõ đôi mắt lồi to thâm ẩn của nó.	A két következő szóból: gonie és austral, csak az utóbbinak van világos értelme.	0.2
Khi nó lật ngửa người, cái mồm của nó để lộ bốn hàm răng, cái đầu của nó hé ra nom giống như một cái búa kép cắm vào cằm.	- Íme egy értékes adat - mondta John Mangles -, a hajótörés a déli féltekén történt. ~~~ - Így ez elég pontatlan - mondta az őrnagy.	-0.0198347
John Mangles đã không lầm - đó đúng là con cá mập háu ăn nhất - con cá búa.	- Menjünk tovább - folytatta Glenarvan. ~~~ - Ó!	0.309967
Cả hành khách lẫn đội thủy thủ tàu “Duncan” đều hết sức chăm chú theo dõi con cá mập.	Az abor az aborder ige töredéke, mely azt jelenti: partot érni! ~~~ Ezek a szerencsétlenek partot értek valahol! ~~~ De hol?! ~~~ contin!	-0.150758
	Vajon ez a continent, azaz kontinens szó töredéke? ~~~ Cruel! ~~~ - Cruel!	-0.3
Kìa, nó đã đến sát lưỡi câu, kìa, nó đã ngửa mình lên đớp mồi cho dễ.	- kiáltott fel John Mangles. ~~~ - De hiszen ez megmagyarázza a német szót, graus... grausam... cruel... kegyetlen! ~~~ - Folytassuk!	-0.108
Loáng một cái, cả miếng mồi to tướng đã mất hút trong cái mồm rộng hoác của nó, lại loáng một cái, con cá mập giật mạnh sợi dây và bị mắc lưỡi câu.	Folytassuk! ~~~ - mondta Glenarvan, aki egyre izgatottabb lett, amint a töredék szavak lassacskán értelmet nyertek. ~~~ - Indi... vajon Indiába keveredtek ezek a tengerészek? ~~~ De mit jelent az ongit szó? ~~~ Longitude! ~~~ Azaz hosszúsági fok!	-0.208803
	És lat, azaz latitude, a szélességi fok: harminchetedik fok tizenegyedik perc.	-0.3
	Végre egy pontos adat!	-0.3
Các thủy thủ liền tranh thủ thời gian dùng hệ thống ròng rọc gắn vào trụ buồm lớn kéo con cá mắc câu lên.	- De hiányzik a hosszúsági fok - mondta Mac Nabbs. ~~~ - Nem kívánhatunk mindent egyszerre, kedves őrnagy - felelte Glenarvan -, a szélességi fok már egymagában is valami.	-0.0140187
Con cá mập cảm thấy đang bị tách ra khỏi môi trường tự nhiên thân thuộc, nên giãy giụa một cách tuyệt vọng.	Kétségtelen, a francia irat a legérthetőbb. ~~~ A három szöveg nyilván szó szerint megegyezik, mivel mindegyikben azonos számú sor van.	-0.0075
Nhưng người ta đã nhanh chóng trị được nó bằng cách quăng dây thòng lọng xiết cứng đuôi, làm tê liệt hoạt động của nó, vài giây sau, con cá mập đã được trục lên khỏi mạn tàu và quăng trên boong.	Most hát össze kell vetnünk, egyazon nyelvre kell fordítanunk őket, meg kell keresnünk legkézenfekvőbb, leglogikusabb és legvilágosabb értelmüket. ~~~ - Franciára, angolra vagy németre fogja fordítani? ~~~ - kérdezte az őrnagy.	-0.113089
Lập tức, một người trong đám thủy thủ thận trọng tiến lại gần con cá mập và lấy rìu chặt mạnh một nhát đứt phăng cái đuôi kinh khủng của nó.	- Franciára - felelte Glenarvan -, mivel a legtöbb szó a francia iraton maradt épségben. ~~~ - Igaza van lordságodnak - mondta John Mangles -, és ezen a nyelven mindnyájan értünk.	-0.00283019
Cuộc săn đã kết thúc.	- Rendben van.	0
	Leírom ezt az okmányt, összerakom a szófoszlányokat, a mondattöredékeket, figyelembe véve a hézagokat, kiegészítem azokat a szavakat, melyeknek értelméhez nem fér kétség, utána összehasonlítjuk az eredeti szöveggel, és majd meglátjuk az eredményt.	-0.3
	Glenarvan tüstént tollat fogott, és néhány perc múlva átadott barátainak egy papírlapot, melyre ez volt írva:	-0.3
Chẳng còn gì đáng sợ con quái vật nữa, ý định trả thù của những người thủy thủ đã được thỏa mãn, nhưng tính tò mò của họ thì chưa.	  7 Juni 1862          trois-mats       Britannia     Glasgow ~~~   sombré                           gonie                          austral	-0.0253846
Cần phải nói rằng, trên tất cả các tàu biển người ta có quy định phải khám nghiệm kỹ lưỡng dạ dày của cá mập.	              à terre                                        deux matelots	0.292913
	  captain Gr                                abor	-0.3
Những người thủy thủ thừa biết giống cá mập háu ăn này rất liều mạng, nên thường chờ đợi cuộc khám nghiệm như vậy đem lại một sự bất ngờ nào đó, và sự chờ đợi của họ không phải bao giờ cũng uổng công.	  contin              pr                     cruel                 indi ~~~              jeté ce document                           de longitude	-0.00128205
Huân tước phu nhân Glenarvan không muốn tham dự cuộc mổ xẻ gớm ghiếc này đã đưa lên mui tàu.	  et 37º 11’ latitudine                      Portez-leur secours ~~~                      perdus	-0.0183333
	E pillanatban egy matróz lépett be, közölte a kapitánnyal, hogy a Duncan befutott a Clyde-öbölbe, s a matrózok várják a parancsait.	-0.3
Con cá mập vẫn còn thở.	- Mit kíván lordságod?	0.247826
Nó dài 10 feet[2] và nặng 600 pound[3].	- kérdezte John Mangles lord Glenarvanhoz fordulva.	0.228947
Đó là kích thước và trọng lượng thông thường đối với loại cá mập này.	- Mielőbb szeretnék Dumbartonba érni, John, onnan majd lady Helena hazatér Malcolm-Castle-ba, én meg Londonba megyek, és bemutatom ezt az okmányt a Tengerészeti Hivatal­nak.	0.0285714
Nhưng cá búa, dầu là không phải giống cá mập to nhất, song lại được coi là giống cá nguy hiểm nhất.	John Mangles kiadta a lord kívánságának megfelelő parancsokat, és a matróz távozott, hogy továbbítsa őket a másodparancsnoknak.	0.258716
Chẳng mấy chốc con cá to tướng ấy đã bị người ta dùng rìu phanh thây mà không cần thủ tục gì cả.	- Most pedig folytassuk a nyomozást, barátaim. ~~~ Nagy szerencsétlenség nyomában vagyunk.	-0.0428571
Chiếc lưỡi câu đã lọt xuống tận dạ dày con cá.	Több ember élete függ leleményességünktől.	0.241304
Hóa ra cái dạ dày của nó rỗng tuếch.	Minden erőnkkel azon kell lennünk, hogy meg­fejtsük e talányt.	0.160976
Có lẽ con cá mập đã ăn chay từ lâu.	- Készek vagyunk rá, kedves Edward - felelte lady Helena.	0.207692
Những người thủy thủ thất vọng, đã định quẳng con cá mập xuống biển, bỗng phó thuyền trưởng để ý thấy một vật gì đó bám chặt vào nội tạng con cá.	- Mindenekelőtt három különböző dolgot kell figyelembe vennünk ezen az iraton - folytatta lord Glenarvan -, a már megfejtett, másodszor: a feltehető, harmadszor: az ismeretlen adato­kat.	0.298256
- Ồ, cái gì thế này?	Mit is tudunk hát?	0.194118
	Tudjuk, hogy 1862. június hetedikén egy háromárbocos, a Glasgow-ból kifutó Britannia elsüllyedt; hogy két matróz és a kapitány a 37º 11’ szélességi fokon vetették ezt az iratot a tengerbe; és hogy segítséget kérnek.	-0.3
- Ông ta kêu lên.	- Pontosan!	1.13636
- Ừ đúng rồi, một mảnh đá, con cá mập đã nuốt mảnh đá để giữ thăng bằng khi bơi, - một thủy thủ đáp.	- helyeselt az őrnagy. ~~~ - Mit tételezhetünk fel?	0.0684783
- Làm gì có chuyện ấy!	- folytatta Glenarvan.	0.992857
- Một thủy thủ khác lên tiếng, - Đó chỉ đơn giản là một miếng mồi mà thôi; miếng mồi ấy đã trôi vào dạ dày con cá và chưa kịp tiêu hóa.	- Először is azt, hogy a hajótörés a déli tengeren történt, és itt mindjárt felhívom figyelmüket a gonie szóra. ~~~ Vajon nem egy ország nevének a töredéke ez a néhány betű?	0.0133178
- Im đi các cậu!	- Patagonie!	1.175
- Phó thuyền trưởng Tom Austin xen vào câu chuyện.	- kiáltott fel lady Helena. ~~~ - Kétségtelenül.	0.239474
- Các cậu không thấy con cá này là một con sâu rượu sao?	- De vajon átszeli-e Patagóniát a harminchetedik szélességi kör?	0.579661
Để không mất đi cái gì cả, nó không những đã nốc cạn rượu mà còn nuốt luôn cả chai nữa.	- kérdezte az őrnagy. ~~~ - Ennek könnyen utánanézhetünk - felelte John Mangles, és máris szétnyitotta Dél-Amerika térképét. ~~~ - Ez az.	-0.103061
	Patagóniát érinti a harminchetedik szélességi kör.	-0.3
	Átszeli Araucaniát, az észak-patagóniai pampákat, majd az Atlanti-óceánt.	-0.3
- Thế đó!	- Helyes.	1.2
	Folytassuk a feltevéseket. ~~~ Két matróz és a kapitány abor... abordent, azaz partot érnek; hogy hol: contin... azaz a kontinensen; ugye, értjük; kontinensen, nem szigeten. ~~~ Mi lett a sorsuk?	-0.3
	Két eligazító betű áll itt: pr... melyek elárulják sorsukat.	-0.3
