CHARLES DICKENS	﻿CHARLES DICKENS	1.24
Khi tôi từ nghĩa địa nhà thờ chạy về nhà, lò rèn đã đóng cửa, còn Joe đang ngồi một mình trong bếp.	Mikor a temetőből hazaszaladtam, a kovácsműhely zárva volt és Joe odabent ült egyedül a konyhában.	0.436436
Joe và tôi là hai kẻ phải chịu chung cảnh ngộ, và vì đã cùng chia sẻ nhiều tâm sự, anh Joe lập tức chia sẻ một bí mật với tôi ngay khi tôi vừa nhấc then cửa hé nhìn anh đang ngồi ở cạnh lò sưởi, đối diện cửa vào.	Minthogy Joe meg én bajtársak voltunk a szenvedésben s ennélfogva bizalommal viseltettünk egymás iránt, Joe most is közölt velem valamit bizal­masan, abban a pillanatban, amikor benyitottam az ajtón és bekukucskáltam rá, amint ott ült szemben az ajtóval, a tűzhely mellett.	0.417646
"Bà Joe đã ra ngoài cả tá lần rồi, đi tìm cậu đấy, Pip.	- A feleségem tizenkéccer kiszaladt utánad, Pip.	0.577174
Và bà chị cậu bây giờ cũng đang ở ngoài, vậy là mười ba lần rồi."	Most is odaki van - tizenharmaccor.	-0.125806
"Thật thế ạ?"	- Igazán?	0.06
"Ừ, Pip," anh Joe nói, "tệ hơn nữa là chị cậu mang theo cả Cây Cù nữa."	- Az ám, Pip - mondta Joe -; de ennél sokkal nagyobb baj, hogy magával vitte Csihipuhit is.	0.454667
Nghe được tin tức đáng lo ngại này, tôi cứ xoắn mãi cái khuy duy nhất trên áo khoác của mình trong khi cực kỳ ngán ngẩm nhìn chằm chặp vào ngọn lửa.	Erre a szomorú hírre ide-oda kezdtem forgatni mellényemen az egyetlen gombot és nagyon lehangoltan a tűzbe néztem.	0.142857
Cây Cù là một cây can được chuốt sáp một đầu, đã trở nên nhẵn bóng nhờ những lần va chạm với tấm thân "được cù" của tôi.	Csihipuhi a szurkosfonállal körülcsavart nádpálca volt, amelyet símára súrolt már az érintkezés az én puhítani szokott testrészemmel.	0.279545
"Chị cậu uống say bí tỉ," Joe nói, "rồi đứng dậy, rồi vớ lấy Cây Cù, rồi nổi cơn tam bành xông ra ngoài.	- Leült - mondta Joe -, fölállt, fölkapta Csihipuhit és kinyargalt vele.	0.315844
Chị cậu đã làm vậy đấy," Joe nói trong khi chậm rãi dùng que cời lửa ra giữa những thanh chắn thấp và nhìn chăm chú vào ngọn lửa, "chị cậu nổi cơn tam bành xông ra ngoài, Pip."	Úgy bizony - folytatta Joe, miközben a tüzet nézte és lassan megpiszkálta a rostély alján -, kinyargalt vele, Pip.	0.0657143
"Chị đi lâu chưa, Joe?" Tôi luôn cư xử với anh rể như với một cậu bé con tuy lớn xác hơn nhưng cũng chỉ bằng vai phải lứa với tôi.	- Régen kint van már, Joe? ~~~ Joe-t mindig úgy kezeltem, mint nagyobbfajta gyermeket, aki nem egyéb, mint a pajtásom.	-0.0519231
"À," Joe nói, ngước mắt nhìn lên cái đồng hồ quả lắc treo tường, "lần cuối cùng, chị cậu nổi cơn tam bành được năm phút rồi, Pip.	- Nem - szólt Joe, föltekintve a faliórára -, körülbelül öt perce lehet, Pip, hogy legutójára ki­rohant.	0.162
Chị cậu đang về kìa!	Jön már!	-0.15
Nấp vào sau cửa đi, anh bạn, và lấy cái khăn cuộn chăng ra giữa cậu và chị cậu."	Bújj az ajtó mögé, pajtikám, és tarcsd magad elé a törűközőt.	0.180952
Tôi làm theo lời khuyên.	Megfogadtam a tanácsot.	0.26087
Chị tôi, bà Joe, đùng đùng hất cánh cửa mở tung ra, và khi nhận thấy có vật cản đằng sau, chị lập tức đoán ra nguyên cớ rồi lôi Cây Cù ra điều tra cho tường tận hơn.	A néném, Joe felesége, mikor kitárta az ajtót és akadályt érzett mögötte, nyomban kitalálta, miről van szó és Csihipuhi segítségével folytatta a nyomozást.	0.242763
Bà chị tôi kết thúc bằng việc lẳng tôi về phía Joe - tôi vẫn thường xuyên bị đem ra dùng làm đạn pháo giữa hai vợ chồng anh chị - còn anh rể tôi, người luôn vui vẻ được giữ lấy tôi trong bất cứ điều kiện nào, liền đẩy tôi vào chỗ lò sưởi rồi lặng lẽ đưa cái chân to tướng chắn cho tôi trong đó.	Befejezésül odahajított Joe-hoz - gyakran fölhasznált hitvestársi hajítódárdának -, Joe pedig, aki megörült, hogy bármi áron hatalmába keríthetett, bedugott a sarokba a háta mögé és nyu­godtan gátat emelt elém nagy lábával.	0.338185
"Mày đã biến đi đâu hả, thằng khỉ con?" chị Joe giậm chân quát.	- Hol voltál, te haszontalan? ~~~ - szólt Gargeryné, nagyot dobbantva.	-0.0190476
"Hãy nói ngay cho tao biết xem mày đã làm gì để khiến tao phải bồn chồn hết ra lại vào như ngồi trên lửa, nếu không tao sẽ lôi cổ mày ra khỏi xó xỉnh đấy ngay, cho dù mày có là năm mươi thằng Pip, còn ông anh rể mày có là năm trăm Gargery đi chăng nữa."	- Mondd meg tüstént, mit műveltél már megint, hogy megbosszants és halálra rémíts? ~~~ Mert különben kihúzlak a kuckódból, ha ötvenszer Pip vagy is, az a másik meg százszor Gargery is!	-0.0824561
"Em chỉ ra chỗ nghĩa địa nhà thờ thôi," tôi trả lời từ chỗ đang đứng, vừa khóc vừa dụi mắt.	- Csak a temetőben voltam - síránkoztam Joe háta mögött; a tagjaimat dörzsölgetve.	0.197468
"Nghĩa địa nhà thờ ư!" bà chị tôi nhắc lại.	- A temetőben!? ~~~ - ismételte néném.	-0.0625
"Nếu không nhờ có tao thì mày đã ra đó từ lâu rồi, và ở luôn ngoài đó.	- Én nélkülem rég odakerültél volna már és vissza se jönnél soha többet.	0.275
Ai đã nuôi lớn mày bằng tay hả?"	Ki nevelt föl csakúgy kézzel?	0.227586
"Chị ạ," tôi nói.	- Te neveltél föl - válaszoltam.	0.157143
"Và tao muốn biết tại sao tao lại làm thế hả?" chị tôi la lên.	- És mért neveltelek föl? ~~~ Erre felelj!	-0.114474
Tôi lí nhí, "Em không biết ạ."	- kiáltott a néném.	0.105
"Em không biết!" chị tôi nói.	- Nem tudom - nyöszörögtem.	0.244444
"Em sẽ không bao giờ làm thế nữa!	- Én se tudom! ~~~ - szólt a néném.	-0.0290323
Tao biết mấy câu đó lắm.	- Még egyszer meg nem tenném!	0.277778
Tao có thể nói chắc tao chưa bao giờ được cởi cái tạp dề này ra từ khi mày chào đời.	Elhiheted. ~~~ Hiszen Isten látja lelkem, ez a kötény le nem került rólam, amióta te megszülettél.	-0.0032967
Dù không phải làm mẹ cho mày thì nguyên chuyện phải làm vợ một anh thợ rèn (mà hắn ta lại là một anh chàng Gargery nữa chứ) cũng đủ khốn khổ lắm rồi."	Nem elég baj, hogy kovács az uram (még hozzá ez a Gargery)? ~~~ Kellett az nekem, hogy még a te anyád is én legyek?	-0.1
Dòng suy nghĩ của tôi lãng xa dần khỏi câu hỏi đó trong lúc tôi rầu rĩ nhìn ngọn lửa.	Gondolataim másfelé terelődtek erről a kérdésről, mialatt vígasztalanul a tűzbe néztem.	0.286364
Vì gã tù đào tẩu đang ẩn náu ngoài đầm lầy với cái chân bị xiềng, gã đồng bọn trẻ tuổi bí ẩn, rồi cái giũa, đồ ăn, cũng như lời hứa kinh khủng buộc tôi phải ăn cắp những thứ đó, tất cả đang hiện lên trước mắt tôi từ những hòn than đỏ rực như trừng phạt.	Mert az izzó zsarátnokból fölbukkant előttem a láp megvasalt lábú szökevénye, a titokzatos fiatal­ember, a reszelő, az ennivaló és az a szörnyű fogadalom, amely arra kényszerített, hogy tolvaj legyek ezek között az oltalmazó falak között. ~~~ - Hah!	-0.0370213
"Hừ!" chị Joe thốt lên, để Cây Cù vào lại chỗ cũ.	- szólt Gargeryné, visszaakasztva Csihipuhit a rendes helyére.	0.289474
"Nghĩa địa nhà thờ ư!	- Ott, ott, a temetőben!	0.245455
Các người mà nói tới cái chỗ ấy thì cũng hợp lý đấy, cả hai người." Nhưng nói gì thì nói, trong chúng tôi có một người chẳng hề nhắc gì đến nơi đó.	Nem csodálom, hogy mind a ketten a temetőt emlegetitek. ~~~ (Az egyikünk egy szóval sem említette a temetőt.)	-0.105612
"Các người sẽ đẩy tôi ra nghĩa địa một ngày nào đó thôi, và để rồi xem, các người sẽ là một đôi quýýý hóa ááá thế nào khi không có tôi!"	Én leszek az, akit nemsokára odajuttattok, és mondhatom, dr-r-ágalátos pár lesz belőletek énnélkülem!	0.129
Trong lúc chị tôi quay sang pha trà, Joe cúi xuống nhìn tôi dưới chân anh, như thể anh rể tôi đang thầm cân nhắc về cả tôi và anh, rồi tính toán xem kỳ thực chúng tôi sẽ tạo thành một cặp thế nào trong hoàn cảnh đáng phiền muộn vừa được tiên đoán.	Minthogy a néném hozzálátott eközben a teásedények rakosgatásához, Joe lekukucskált rám a lábán keresztül, mintha azt latolgatta volna magában, vajjon igazán miféle pár lenne hát belőlünk a megjósolt keserves körülmények között.	0.340653
Sau đó, anh ngồi mân mê mấy lọn tóc quăn màu vàng nâu và ria mép bên phải của mình, đôi mắt xanh dõi theo bà Joe, như ông anh rể tôi vẫn thế vào những lúc bão tố nổi lên.	Majd amint ott ült a helyén, jobboldali szürke fürtjét és szakállát tapogatva, kék szemével nyomon követte felesége minden mozdu­latát, rendes szokása szerint a viharok idején.	0.282249
Chị gái tôi luôn cắt bánh mì và phết bơ cho chúng tôi theo một cách chặt chẽ, bất di bất dịch.	A néném jellegzetes, mindig egyforma módon szokott vajaskenyeret vágni - a számunkra.	0.2175
Trước tiên, chị dùng bàn tay trái ép chặt ổ bánh mì vào ngực áo tạp dề - ổ bánh nhận được từ đó khi thì một cái đinh ghim, khi thì một cây kim khâu, mấy món này sau đó sẽ chui vào miệng chúng tôi.	Először is jókeményen odaszorította balkezével az egész kenyeret a mellénykéjéhez, amelyből hol egy gombostű, hol egy varrótű belefúródott a kenyérbe, hogy később a szájunkba jusson.	0.246369
Tiếp theo, chị tôi dùng dao lấy một ít bơ (không nhiều cho lắm) và phết đều lên ổ bánh tỉ mẩn như một ông dược sư chế thuốc, chẳng khác gì đang quét vữa - dùng cả hai bên lưỡi dao một cách cực kỳ thành thạo, trát, miết lớp bơ rải ra khắp mặt bánh.	Azután vajat vett (nem túlságosan sokat) egy késre és rákente a kenyérre, olyanformán, mint a patikárius szokta a flastromot - bámulatos ügyességgel használva a kés pengéjének mind a két oldalát s letisztogatva és elegyengetve a vajat köröskörül a kenyér héján.	0.344255
Kế nữa, chị tôi đưa dao quệt một đường thật khéo bên rìa lớp vữa, rồi cứa ra một khúc thật dày từ ổ bánh mì: lát bánh này, trước khi rời hẳn ổ bánh, được chị tôi chặt thành hai nửa, Joe một nửa, nửa còn lại phần tôi.	Majd befejezésül hirtelen végigtörülte a kést a flastrom szélén, azután lefürészelt a kenyérből egy nagyon vastag karéjt, amelyet két részre vágott, mielőtt egészen lekanyarította s az egyik felét Joe-nak adta, a másikat nekem.	0.260092
Lúc này, cho dù đang rất đói, tôi cũng không dám ăn miếng bánh của mình.	Ezúttal, bár éhes voltam, nem mertem megenni a vajaskenyeremet.	0.208475
Tôi cảm thấy mình nhất thiết phải có gì đó để dành cho kẻ mới quen đáng sợ kia, cũng như gã đàn ông trẻ còn đáng sợ hơn, đồng bọn của ông ta.	Éreztem, hogy meg kell őriznem valamit tartalékul félelmes ismerősöm és szövetségestársa, a még félelmesebb fiatalember, számára.	0.230233
Tôi biết phong cách quán xuyến nhà cửa của bà Joe thuộc loại chặt chẽ nhất, và biết rằng các cuộc tìm kiếm để ăn cắp của tôi rất có thể sẽ chẳng tìm được gì trong tủ.	Tudtam, hogy Joe felesége nagyon szigorú aprólékossággal vezeti a háztartását és hogy könnyen megeshet velem, hogy az éléskamrában nem találok majd semmi ellopnivalót.	0.370963
Vậy là tôi quyết định thả miếng bánh mì phết bơ của mình xuống theo ống quần.	Ennélfogva elhatároztam, hogy jókora darab vajaskenyeremet belecsúsztatom a nadrágom szárába.	0.289888
Nỗ lực cần thiết để đạt được dự định này quả là kinh khủng với tôi.	Azt tapasztaltam, hogy tervem végrehajtásához rettenetes elszántságra van szükség.	0.289024
Cứ như thể tôi phải quyết định gieo mình xuống từ nóc một ngôi nhà cao ngất, hay nhảy xuống đáy nước sâu thăm thẳm.	Mintha arra határoztam volna el magamat, hogy leugrom egy magas ház tetejéről, vagy nagyon mély vízbe vetem bele magam.	0.238889
Và anh Joe vô tâm càng làm cho việc này thêm phần khó khăn.	És még jobban megnehezítette a dolgot Joe, aki nem tudott semmi­ről sem.	0.265
Vì mối thâm tình của hai kẻ khổ sở chung cảnh ngộ tôi đã nói tới lúc trước, cũng như tính tình tốt bụng thích gần gũi tôi của anh, hai chúng tôi thường có thói quen so sánh tiến trình thưởng thức phần bánh mì của mỗi người với nhau vào buổi tối, bằng cách thỉnh thoảng lại im lặng giơ chúng lên cho người kia chiêm ngưỡng - một nguồn cảm hứng thúc giục chúng tôi tới nỗ lực mới. ~~~ Tối nay, Joe đã vài lần mời chào tôi gia nhập cuộc tranh đua thân tình này bằng cách trưng ra miếng bánh bé đi nhanh chóng của anh; nhưng mỗi lần như thế anh lại bắt gặp tôi với cốc trà màu vàng trên một đầu gối, trên đầu gối kia là chỗ bánh mì phết bơ vẫn chưa được động đến.	Tekintettel arra a már említett szabadkőműves-kapcsolatunkra, amely mint szenvedő bajtársakat fűzött össze bennünket, továbbá tekintettel Joe kedélyes pajtáskodására, minden este össze szoktuk hasonlítani, ki milyen tempóban fogyasztja el a saját vajaskenyerét és evégből néha-néha szó nélkül egymás orra alá tartottuk kenyerünket, hogy kölcsönös el­csodálkozásunk újabb erőfeszítésre lelkesítsen, Joe aznap este is többször fölhítt, gyorsan fogyó vajaskenyerét mutogatva, rendes baráti versengésünkre; de mindig azt kellett látnia, hogy én csak ott ülök mozdulatlanul a helyemen, egyik térdemen a teásbögrémmel, a másikon meg érintetlen vajaskenyeremmel.	-0.0195447
Cuối cùng, tôi tuyệt vọng nghĩ mình dứt khoát phải làm điều đã dự định, và tốt nhất nên thực hiện nó theo cách ít bất thường và hợp cảnh nhất.	Végül kétségbeesetten beláttam, hogy nem halaszthatom tovább tervem végrehajtását s hogy legjobb lesz, ha tervemet az adott körülmények között a legkevésbé valószínűtlen módon hajtom végre.	0.257927
