Jane Austen	Jane Austen
Bár­hol je­lent is meg, Bingley biz­tos­ra ve­het­te, hogy meg­ked­ve­lik, Darcy vi­szont foly­ton meg­sér­tet­te az em­be­re­ket.	Về mặt này Bingley lại có phần trội hơn, dù ở đâu anh cũng được mọi người quý mến, riêng Darcy thì cứ mãi xúc phạm thiên ha.
Bingley azt tar­tot­ta, hogy so­ha éle­té­ben nem ta­lál­ko­zott kel­le­me­sebb em­be­rek­kel és csi­no­sabb lá­nyok­kal.	Bingley trong đời chưa từng gặp người con gái dễ thương và xinh xắn như Jane.
Mi­vel Jane így bá­jos te­rem­tés­nek mi­nő­sült, Mr. Bingley e ha­tá­ro­zat alap­ján fel­jo­go­sít­va érez­te ma­gát, hogy úgy vé­le­ked­jék a le­ány­ról, ahogy jól­esik.	Thế là Jane đã được mọi người công nhận là hiền dịu, nên qua đấy Bingley cảm thấy được phép nghĩ đến cô mỗi khi anh muốn.
5. FEJEZET	Chương 5
Nem messze Long­bourn­tól élt egy csa­lád, Benneték jó ba­rá­tai.	Cách Longbourn một quãng đường ngắn có một gia đình quen thân với nhà Bennet.
Sir William Lucas ré­geb­ben ke­res­ke­dő volt Me­ry­ton­ban, meg­le­he­tős va­gyont gyűj­tött, és lo­va­gi rang­ra emel­ke­dett, mi­vel pol­gár­mes­ter­sé­ge ide­jén ő szer­kesz­tet­te a vá­ros üd­vöz­lő ira­tát a ki­rály­hoz.	Ngài William Lucas lúc trước kinh doanh tại Meryton, tạo nên được một sự nghiệp kha khá và được triều đình phong tước Hiệp sĩ khi ông giữ chức thị trưởng.
A ki­tün­te­tést ta­lán túl­sá­go­san is nagy­ra tar­tot­ta.	Có lẽ ông đã cảm nhận vinh dự này một cách quá mãnh liệt.
Meg­utál­ta az üz­le­ti vi­lá­got és unal­mas éle­tét a kis me­ző­vá­ros­ban; ezért mind­ket­tőt fa­kép­nél hagy­ta, és csa­lád­já­val együtt Me­ry­ton­tól kö­rül­be­lül egy mér­föld­nyi­re te­le­pe­dett le.	Ông chán ghét công việc kinh doanh và ngôi nhà của mình trong một thị trấn thương mại nhỏ, nên ông rời bỏ cả hai và dời gia quyến về một ngôi nhà cách Meryton khoảng một dặm.
Há­zát et­től kezd­ve Lucas-lak­nak ne­vez­te, s itt ön­nön fon­tos­sá­gá­ban gyö­nyör­kö­dött; az üz­let gond­ja­it le­ráz­va, más­sal sem fog­lal­ko­zott, mint hogy ba­rát­sá­gos ké­pet mu­ta­tott az egész vi­lág­nak.	Ông đặt tên ngôi nhà là Lucas Lodge – Nhà nghỉ họ Lucas, nơi ông có thể tự mãn coi mình là một người quan trọng, không bị ràng buộc vì chuyện làm ăn buôn bán, chỉ chuyên chú vào việc sống cho ra vẻ với thiên hạ là một công dân tốt.
A rang büsz­ke­ség­gel töl­töt­te el, de nem tet­te fenn­hé­já­zó­vá; el­len­ke­ző­leg, min­den­ki­vel a le­he­tő leg­fi­gyel­me­seb­ben bánt.	Ông hoan hỉ về tước phong của mình nhưng không lấy làm kiêu kì, ngược lại ông quan tâm đến tất cả mọi người.
Ter­mé­szet­től fog­va ba­rát­sá­gos és elő­zé­keny em­ber volt, a légy­nek sem ár­tott; a fi­nom mo­dort azu­tán sa­já­tí­tot­ta el, hogy az ud­var­nál be­mu­tat­ták.	Với bản chất không muốn ai bị xúc phạm, lại thêm tính thân thiết và chiều lòng người, việc phong tước cho ông ở điện St James đã khiến ông trở thành một người nhã nhặn.
La­dy Lucas igen de­rék asszony volt, nem túl okos ah­hoz, hogy Mrs. Bennet ne ta­lál­jon ben­ne ér­té­kes szom­szé­dot.	Phu nhân Lucas là một người phụ nữ rất hiền hoà, không quá khôn ngoan nên dễ trở thành một người láng giềng tốt của bà Bennet.
Fel­tét­le­nül szük­sé­ges volt, hogy egy-egy bál után a Lucas és a Bennet kis­asszony­ok össze­ül­je­nek, és meg­be­szél­jék a tör­tén­te­ket.	Việc các cô con gái nhà Bennet và Lucas gặp nhau để kháo chuyện vể buổi dạ vũ là tuyệt đối cần thiết.
A Lucas lá­nyok most is mind­járt más­nap dél­előtt meg­je­len­tek Long­bourn­ban, hogy min­den ese­ményt sor­ra ve­hes­se­nek.	Buổi sáng hôm sau, các cô Lucas đi đến Longbourn để nghe tin và nói chuyện với nhau.
– Mr. Bingley ma­gát kér­te fel el­ső­nek.	Cháu là lựa chọn thứ nhất của cậu Bingley.
– Igen, de a má­so­dik part­ne­re nyil­ván job­ban tet­szett ne­ki.	- Đúng thế nhưng hình như anh ấy thích lựa chọn thứ hai hơn ạ.
– Ó… per­sze Jane-re gon­dol, mert Mr. Bingley két­szer tán­colt ve­le.	- À cô nghĩ rằng cháu muốn nói đến Jane – Vì anh ta nhảy với con bé hai lần.
Ez va­ló­ban ar­ra val­lott, hogy Jane meg­tet­szett ne­ki… szin­te bi­zo­nyos­ra ve­szem… hal­lot­tam is va­la­mit… hogy mit, nem tu­dom pon­to­san… va­la­mit Mr. Ro­bin­son­nal kap­cso­lat­ban.	Có vẻ như anh ta mến con bé – thật ra tôi đã tin như vậy – tôi có nghe nói về điều ấy, nhưng tôi không bíêt gì về chuyện... chuyện gì đấy về Mr Robinson.
– Ta­lán Mr. Bingley és Mr. Ro­bin­son be­szél­ge­té­sé­re gon­dol, ame­lyet vé­let­le­nül meg­hal­lot­tam; nem mond­tam még el?	- Có thể bà cho rằng cháu đã nghe lỏm Mr Bingley và Mr Robinson nói chuyện với nhau, cháu đã kể cho bà nghe về chuyện này chưa nhỉ?
– Na­gyon ké­rem, ne be­szél­je be Lizzynek, hogy ezen a mél­tat­lan bá­nás­mó­don bán­kód­ni kell.	- Tôi mong cháu đừng mang chuyện ấy vào đầu của Lizzy để gây bực tức vì sự ngược đãi của anh ta.
Olyan kel­le­met­len fér­fi, hogy va­ló­ban saj­nál­nám azt a le­ányt, aki ne­ki meg­tet­sze­nék.	Vì anh ta là mẫu người quá khó chịu nên nếu anh ta có thích ai thì người ấy thật vô phúc.
Mrs. Long azt me­sél­te ne­kem teg­nap es­te, hogy Mr. Darcy fél­óra hosszat ült mel­let­te, de egy­szer sem nyi­tot­ta ki a szá­ját.	Tối hôm qua bà Long có kể cho tôi nghe rằng anh ta ngồi gần bà ấy trong nửa giờ đồng hồ mà không hề mở miệng.
– Én ma­gam lát­tam, hogy Mr. Darcy be­szélt ve­le.	Con thấy rõ ràng là anh ta có nói chuyện với bà ấy.
– Igen, mert Mrs. Long meg­kér­dez­te tő­le, hogy tet­szik ne­ki Ne­ther­field, és ő nem tér­he­tett ki a vá­lasz elől… de Mrs. Long sze­rint na­gyon rossz né­ven vet­te, hogy szólt hoz­zá.	- À, đấy là vì bà đã hỏi anh ta có thích sống tại Netherfield không, nên anh ta phải trả lời, nhưng bà bảo anh ta có vẽ rất bực bội vì có người khơi chuyện.
– Nem hi­szek eb­ből egy szót sem, szí­vem.	Với những người này anh to ra khá dễ chịu.
De én sej­tem, hogy áll a do­log.	- Mẹ thấy chẳng tin chút nào.
Szin­te azt mond­hat­nám, jo­ga van a büsz­ke­ség­re.	Nếu chị có thể nói, anh ta có quyền được kiêu hãnh.
– Eb­ben tö­ké­le­te­sen iga­zad van – fe­lel­te Elizabeth –, és én könnyen meg­bo­csá­ta­nám az ő büsz­ke­sé­gét, ha nem sér­tet­te vol­na meg az enyé­met.	- Điều ấy rất đúng, riêng em có thể dễ dàng tha thứ cho tính kiêu hãnh của anh ta, nêu anh ta không sỉ nhục cái kiêu hãnh của em.
A hi­ú­ság és a büsz­ke­ség két kü­lön­bö­ző do­log, bár e sza­va­kat gyak­ran fel­cse­ré­lik.	Phù phiếm và kiêu hãnh là hai điều khác nhau, tuy rằng người ta thường xem hai thứ đồng nghĩa với nhau.
Egy fal­ka va­dász­ku­tyát tar­ta­nék, és min­den­nap meg­in­nék egy üveg bort.	Em sẽ nuôi một đàn chó săn và mỗi ngày uống một chai rượu vang.
6. FEJEZET	Chương 6
Jane a leg­na­gyobb öröm­mel fo­gad­ta ezt a fi­gyel­mes­sé­get, de Elizabeth még ak­kor is úgy lát­ta, hogy min­den­ki­vel gő­gö­sen bán­nak, hú­ga­i­val is alig tesz­nek ki­vé­telt, s nem tud­ta őket meg­ked­vel­ni, no­ha Jane irán­ti tar­tóz­ko­dó ked­ves­sé­gü­ket meg­be­csül­te, mi­vel az min­den bi­zonnyal Mr. Bingley von­zal­má­nak je­le és ered­mé­nye volt.	Jane cảm thấy rất vui được quan tâm như thế, nhưng Elizabeth vẫn nhận ra vẻ kiêu kì của bên kia trong việc đối xử với mọi người và ngay cả với Jane, nên cô cảm thấy không thể ưa được hai người, mặc dù lòng tốt của họ đối với Jane đều có ảnh hưởng đến tình cảm của Mr Bingley.
Ha a nő az ér­de­kelt fér­fi előtt ily ügye­sen tit­kol­ja ér­zel­me­it, eset­leg el­sza­laszt­ja az al­kal­mat, hogy ma­gá­hoz lán­col­ja; ak­kor pe­dig so­vány vi­gasz az a tu­dat, hogy a vi­lág nem gya­nít sem­mit.	Nếu một người con gái cứ che giấu mãi tình cảm của mình, cô ta có thể sẽ đánh mất cơ hội làm anh chàng chú ý đến mình, và lúc ấy không còn điều gì khác ngoại trừ tự an ủi khi thiên hạ cũng mù tịt như mình.
A von­za­lom­hoz rend­sze­rint annyi há­la vagy hi­ú­ság ta­pad, hogy ve­szé­lyes do­log azt tel­je­sen ma­gá­ra hagy­ni.	Hầu như trong mọi mối quan hệ đều cần ít nhiều cảm kích hay phù phiếm, đến nỗi nếu cứ đ6ẻ cho mọi việc tự do phát tiển thì chẳng có gì là đãm bảo cả.
Kez­det­ben még sza­bad a szí­vünk – mi sem ter­mé­sze­te­sebb, mint hogy egyik sze­mélyt job­ban ked­vel­jük a má­sik­nál; de iga­zán be­le­sze­ret­ni va­la­ki­be min­den bá­to­rí­tás nél­kül: eh­hez ke­vés em­ber­nek van mer­sze.	Chúng ta có thể bắt đầu một cách thoải mái – có thể một tình thương mến nhẹ nhàng cũng là tự nhiên thôi, nhưng rất ít người trong chúng ta có thể yêu thật lòng mà không cần bên kia khích lệ.
Tíz kö­zül ki­lenc eset­ben a nő oko­sab­ban te­szi, ha több ér­zel­met mu­tat, mint amennyit érez.	Trong mười trường hợp, đến chín trường hợp mà người phụ nữ nên tỏ lộ niềm cảm mến nhiều hơn tình cảm của mình.
Bing­ley­nek tet­szik a nő­vé­red, ez két­ség­te­len; de ta­lán meg is ma­rad a tet­szés­nél, ha Jane nem megy fél­úton elé­be.	Chắc chắn Bingley mến chị của em, nhưng anh ta có thể dừng ở đấy nếu chị ấy không giúp anh tiến thêm.
Ha én ész­re­vet­tem, hogy ked­ve­li Bingleyt, ak­kor azt a fér­fi­nak is lát­nia kell, ha­csak nem os­to­ba tus­kó.	Nếu em đã có thể cảm nhận được tình ý của chị ấy thì anh ta sẽ là kẻ ngu ngốc nếu như không nhận ra.
– Ne fe­lejtsd el, Eli­za, hogy ő nem is­me­ri Jane ter­mé­sze­tét úgy, mint te.	- Eliza, nên nhớ rằng đối với tâm tính Jane, anh ta không hiểu nhiều như em đâu.
– De ha a nő­nek tet­szik egy fér­fi, és nem is igyek­szik ezt tit­kol­ni, a fér­fi­nak is rá kell jön­nie.	- Nhưng nếu một phụ nữ đã có cảm tình đặc biệt với một chàng trai và không cố tình giấu giếm, anh ta cần tìm hiểu cho rõ.
Jane-nek ezért min­den fél­órát ki kel­le­ne ak­náz­nia, ami­kor le­köt­he­ti Bingley fi­gyel­mét.	Vì thế Jane cần phải tranh thủ từng thời khắc để nắm bắt lấy tình cảm của anh.
Ha már egy­szer biz­to­sí­tot­ta ma­gá­nak, ak­kor bő­ven lesz ide­je be­lé­sze­ret­ni, amennyi­re jól­esik.	Khi đã chắc chắn chiếm được trái tim của anh ta, chị có thể nhàn nhã tùy thích trong tình yêu.
– Nem is rossz terv – fe­lel­te Elizabeth –, ha csak ar­ról van szó, hogy va­la­ki jól kí­ván férj­hez men­ni; ma­gam is ta­lán ezt ten­ném, ha gaz­dag fér­jet vagy akár­mi­lyen fér­jet akar­nék fog­ni.	- Kế hoạch của chị tốt thật đấy, không còn gì hồ nghi ngoại trừ ước muốn hôn phối, nếu em nhất quyết lấy một anh chàng giàu có, hoặc bất cứ anh chàng nào, em sẽ theo cách này.
De Jane nem így érez, cse­le­ke­de­te­it nem irá­nyít­ja ilyen szán­dék.	Nhưng đấy không phải là cảm nghĩ của Jane, chị ấy không có chủ ý đóng kịch.
Je­len­leg még afe­lől sem le­het bi­zo­nyos, mi­lyen erős az ő von­zal­ma, s mennyi­re fe­lel meg a jó­zan ész­nek.	Chị ấy vẫn không chắc tình cảm của mình ra sao, hoặc là chuyện này có hợp lý hay không?
Ez még nem elég ah­hoz, hogy meg­is­mer­je a jel­le­mét.	Những cơ hội này không đủ cho Jane hiểu nhiều về anh.
A bol­dog há­zas­ság tisz­tán vé­let­len dol­ga.	Hạnh phúc trong hôn nhân hoàn toàn chỉ do cơ may.
Ké­sőbb min­dig el­len­té­tek fej­lőd­nek ki köz­tük, s ez elég ok a súr­ló­dás­hoz.	Họ luôn trù định trở thành người khác hẳn sau đó, đủ để mỗi người đều bị phiền toái vì nhau.
Leg­jobb, ha az em­ber mi­nél ke­ve­seb­bet tud a má­sik hi­bá­i­ról, aki­vel az éle­tét le kell él­nie.	Vì thế đối với người mà ta sắp chia sẻ cuộc đời thì cần biết về những khuyết điểm của họ càng ít càng tốt.
– Mu­lat­sá­gos el­ve­id van­nak, Char­lotte, de mit sem ér­nek.	- Chị làm em buồn cười, Charlotte à, nhưng việc chị nói nghe không ổn chút nào.
Ma­gad is tu­dod, hogy nem ér­nek sem­mit, s hogy te sem ren­dez­néd be sze­rin­tük az éle­te­det.	Chị hẳn biết nó không ổn nên em tin là chị chẳng bao giờ hành động thế.
Eli­zát le­kö­töt­te Mr. Bingley fi­gyel­mes­sé­ge Jane iránt, s köz­ben nem gya­ní­tot­ta, hogy ő ma­ga is bi­zo­nyos ér­dek­lő­dést éb­resz­tett Bingley ba­rát­já­ban.	Trong khi bận rộn quan sát mối quan hệ giữa Bingley và chị mình, Elizabeth không ngờ rằng mình là đối tượng đáng lưu ý trong mắt bạn của Mr Bingley.
De mi­u­tán ön­ma­gát és ba­rá­ta­it meg­győz­te, hogy a le­ány­nak jó­for­mán egyet­len szép arc­vo­ná­sa sincs, rá­jött ar­ra, hogy sö­tét, ki­fe­je­ző sze­me szo­kat­la­nul ér­tel­mes­sé te­szi az ar­cát.	Nhưng chẳng bao lâu, sau khi anh thấy rõ và kể cho bạn bè nghe rằng anh khó nhìn thấy nét đẹp nào trên gương mặt cô, thì anh đã bắt đầu cảm nhận gương mặt cô toát lên vẻ thông minh khác thường, qua biểu hiện đẹp đẽ từ đôi mắt huyền của cô.
Elizabeth ész­re­vet­te ezt.	Elizabeth nói với Charlotte:
Ép­pen Sir William Lucaséknál vol­tak, ahol nagy tár­sa­ság gyűlt össze.	- Anh Darcy có ý gì thế khi anh ta góp ý vào câu chuyện em đang trao đổi với Đại tá Forster?
– Ha to­vább­ra is így vi­sel­ke­dik, ok­vet­le­nül tu­do­má­sá­ra ho­zom, hogy hall­ga­tó­zá­sa nem ke­rül­te el fi­gyel­me­met.	Hắn có con mắt rất nhạo báng, nếu em không bắt đầu một cách xấc xược em sẽ trở nên sợ hãi hắn mất.
Na­gyon gú­nyos a sze­me, s ha nem tá­ma­dok rá, még a vé­gén fél­ni kez­dek tő­le.	Ngay sau đấy, anh chàng lại đến, mặc dù có vẻ không muốn góp lời.
– Nem gon­dol­ja, Mr. Darcy, hogy igen ékes­szó­ló­an be­szél­tem az imént, ami­kor Forster ez­re­dest gyö­tör­tem, hogy ren­dez­zen bált Me­ry­ton­ban?	- Ngài Darcy, ngài có cảm thấy tôi vừa phát biểu rất hay không, khi tôi trêu Đại tá Forster rằng nên tổ chức một buổi dạ vũ ở Meryton?
– Nagy eréllyel be­szélt, de ha bál­ról van szó, a höl­gyek min­dig eré­lye­sek.	- Tôi ủng hộ nhiệt tình, nhưng tôi nghĩ đây là chủ đề mà các cô luôn ủng hộ nhiệt tình nhất.
– Mond­ha­tom, fur­csa egy ba­rát­nő vagy!	- Chị thật là người lạ lùng so với bạn bè – luôn luôn muốn đàn hát trước mặt mọi người!
Foly­ton azt aka­rod, hogy min­den­ki­nek zon­go­ráz­zam és éne­kel­jek!	Nếu tính cách phù phiếm của em trở thành nhạc và thơ được là do chị giúp ích rất nhiều đấy.
– Mi­kor azon­ban Miss Lucas nem en­ge­dett, Elizabeth hoz­zá­tet­te: – Rend­ben van, ját­szom, ha kell.	Tuy nhiên, vì cô Lucas nhất quyết yêu cầu, cô nói tiếp, nhìn qua Darcy:
Elizabeth elő­adá­sa él­ve­ze­tes volt, de tá­vol­ról sem mű­vé­szi.	Màn trình diễn của cô thật dễ thương, tuy không có gì tuyệt diệu.
