JULES VERNE	Jules Verne
Senki a világon nem volt nála kényelmesebb, mégis mindig időben érkezett.	Đó là con người ít vội vã trên đời, nhưng bao giờ cũng đến đúng giờ.
Mindazonáltal az is érthető, hogy egyedül és úgyszólván teljesen társadalmi kapcsolatok nélkül élt.	Tuy nhiên ta cũng hiểu rằng ông sống độc thân và có thể nói là ngoài moi sự giao du trong xã hội.
Tudta, hogy az életben a súrlódások elkerülhetetlenek, de mivel a súrlódás késedelmet okoz, ő nem "súrlódott" senkivel.	Ông biết trong cuộc sống phải để ý đến những va chạm, và vì những va chạm làm ta chậm trễ cho nên ông không va chạm với ai cả.
Jean viszont, a mi Passepartout-nk, ez a Párizsba valósi igazi párizsi, mióta Angliában lakott, és Londonban inaskodott - ennek öt éve már -, hiába keresett olyan gazdát, aki mellett megállapodhatott volna.	Còn về phần Jean, biệt hiệu Vạn Năng, một dân Paris chính cống Paris, từ năm năm nay ở nước Anh và làm nghề hầu phòng tại Luân Đôn, anh đã uổng công tìm không ra một ông chủ nào để mình có thể thật lòng gắn bó.
Passepartout-ban semmi nem volt a Frontinek vagy Mascarille-ok4 jelleméből, akik sunyi módon folyvást szimatolnak, szemrebbenés nélkül, könyörtelenül bonyolítják ügyleteiket, és alapjában véve pimasz csibészek.	Vạn Năng không giống chút nào với những loại Frontin, Mascarille19 có cái nhìn tự thị và lạnh lùng, chúng bước đi vênh mặt, nhún vai và cư xử như những tên láo xược vô liêm xỉ.
Nem.	Không.
Passepartout rendes fickó volt; arca megnyerő; ínyeskedésre, csókra mindig kész ajka egy kissé duzzadt; magatartása nyájas és szolgálatkész; jóságos, kerek képét látva bárki szívesen barátságába fogadhatta volna.	Vạn Năng là một chàng trai tử tế, khuôn mặt dễ thương, môi hơi dày lên luôn sẵn sàng để nếm hoặc để âu yếm, một con người hiền lành và tốt bụng với cái đầu tròn trĩnh như ta vẫn thích được nhìn thấy trên những đôi vai bè bạn.
Szeme kék volt, színe egészséges, arca oly telt, hogy önmaga könnyen végigpillanthatott ábrázatának domborulatain, mellkasa széles, dereka inas, izmai duzzadók, herkulesi erejét ifjúkori tornamutatványai bámu­latosan kifejlesztették.	Anh có đôi mắt xanh, thần sắc linh lợi, khuôn mặt khá đẫy đà để có thể tự nhìn thấy gò má của mình, ngực nở, thân hình lực lưỡng, bắp thịt rắn chắc, và anh có một sức khỏe phi thường được phát triển tuyệt diệu nhờ những sự rèn luyện thời trẻ.
Barna üstöke meglehetősen rakoncátlan volt.	Bộ tóc nâu của anh hơi xù lên dữ dội.
Az ókor szobrá­szaival ellentétben, akik tizennyolcféleképpen alakították Minerva hajzatát, Passepartout csak egy módszert alkalmazott: három rántás a bontófésűvel - azzal kész a szépítkezés.	Nếu như những nhà điêu khắc thời cổ biết đến mười tám cách để sửa sang bộ tóc của Minerve thì Vạn Năng chỉ biết một cách sắp đặt bộ tóc của mình: ba nhát lược thưa, là anh đã đội mũ rồi.
Hogyan fér majd össze barátunk mozgékony jelleme új gazdája természetével - arról e percben nyilatkozni, enyhén szólva, vakmerőség volna.	Nếu nói rằng tính tình cởi mở của anh hầu này hòa hợp với tính cách của Phileas Fogg, thì một người có chút ít thận trọng cũng không cho phép mình nói như vậy.
Gazdája minden tekintetben pontos inast keresett; ilyen lesz-e Passepartout?	Liệu Vạn Năng có phải là người hầu thật đúng như ông chủ của ông cần đến không?
Majd megmutatja a gyakorlat.	Phải chờ hạ hồi phân giải.
Mint már tudjuk, ifjúsága meglehetősen kalandos volt, s ezek után nyugalomra áhítozott.	Sau một thời trai trẻ khá lênh đênh, như ta đã biết, anh khao khát được nghỉ ngơi.
Azért jött Angliába szerencsét próbálni, mert igen sok jót hallott az angol módszerességről és a gentlemanek közmondásos hidegvéréről.	Được nghe người ta tán tụng tính quy củ của người Anh và sự lạnh lùng nổi tiếng của các nhà quý phái, anh sang kiếm ăn bên nước Anh.
Mindeddig azonban nem nagyon kedvezett neki a sors.	Nhưng cho đến nay số phận anh thật trớ trêu.
Sehol sem bírt gyökeret verni.	Anh không ở hẳn được nơi nào.
Legutóbbi gazdája, az ifjú Lord Longsferry, parlamenti képviselő, gyakran tért haza a rendőrök hátán, miután éjszakáit a Hay-Market "oysters-room"-jaiban5 töltötte.	Người chủ cuối cùng của anh, nhà quý tộc trẻ tuổi nghị sĩ Longsferry, sau những đêm trác táng trong những "phòng ăn sò" ở Chợ Hay thường hay trở về nhà say mèm trên vai các thầy cảnh sát.
Passepartout, aki mindennél többre tartotta, ha gazdája tiszteletre méltó, bátorkodott udvariasan szóvá tenni a történteket, azonban nem talált tetszésre, és - csomagolt.	Vạn Năng muốn trước hết giữ được lòng kính trọng ông chủ mình, đánh liều đưa ra một vài nhận xét kính cẩn nhưng bị hắt hủi và anh bỏ đi ngay.
Eközben értesült róla, hogy Phileas Fogg esq. inast keres.	Vừa lúc ấy anh được biết ngài Phileas Fogg đang cần một người hầu.
Információkat gyűjtött a gentlemanről.	Anh đi tìm hiểu về nhà quý phái ấy.
Álmában sem találhatott volna különbet ennél a férfiúnál, aki olyan módszeresen él, nem éjszakázik, nem utazik, s egyetlen napot sem tölt házon kívül.	Một nhân vật có cuộc sống mực thước đến thế, không ngủ lang, không đi chơi xa, không bao giờ vắng nhà chỉ một ngày, hẳn là chỉ có thể thích hợp với anh.
Jelentkezett, és fel is vették - már tudjuk, hogyan.	Vậy là, khi đồng hổ vừa điểm mười một giờ rưỡi.
Azonnal hozzáfogott a helyszíni szemléhez.	Anh đi khắp từ hầm rượu đến gác xép.
Tetszett neki a tiszta, rendben tartott, józan, puritán, jól berendezett ház: itt könnyű lesz a dolga.	Ngôi nhà sạch sẽ, ngăn nắp, nghiêm chỉnh, khắc khổ, biết tổ chức thuận tiện cho công việc vừa ý anh.
Úgy nézett rá, mint egy szép csigaházra, csakhogy ezt a csigaházat gázzal fűtötték és világították: itt fényt, meleget egyaránt a szénhidrogén szolgáltatott.	Nó cho anh cảm giác về một cái vỏ ốc đẹp, nhưng một vỏ ốc thắp sáng và sưởi ấm bằng khí đốt bởi vì khí Hyđrô cácbon ở đây đủ dùng cho tất cả các nhu cầu về thắp sáng và đun sưởi.
Passepartout könnyűszerrel megtalálta a saját szobáját a második emeleten.	Vạn Năng tìm thấy không khó khăn gì căn buồng dành cho anh ở tầng ba.
Tetszett neki.	Căn buồng vừa ý anh.
Villanycsengők, hallócsövek kötötték össze a földszinttel és az első emelettel.	Những chuông điện và ống nghe cho phép từ đó liên lạc được với phòng ở tầng một và tầng hai.
A kandalló párkányán villamos ingaóra jelezte az időt, összhangban Phileas Fogg hálószobájának ingaórájával; a két szerkezet ugyanabban a pillanatban ugyanazt a másodpercet mutatta.	Trên lò sưởi, một chiếc đồng hồ điện lấy giờ theo chiếc đồng hồ quả lắc ở phòng ngủ của Phileas Fogg và cả hai đồng hồ cùng chỉ một giây trong cùng một. lúc.
"Ez kell nekem!" - gondolta magában Passepartout.	"Tốt lắm, tốt lắm!" Vạn Năng nghĩ bụng.
Az ingaóra felett egy feljegyzést pillantott meg a szobájában: rajta a szolgálat napirendje.	Anh cũng để ý thấy trong buồng anh có một bảng tiểu dẫn treo phía trên đồng hồ.
Azután délelőtt tizenegy óra harminc perctől éjfélig - ekkor tért nyugovóra a rendszerető gentleman - mindenre volt feljegyzés, utasítás, szabály.	Vạn Năng cảm thấy vui thích được nghiền ngẫm chương trình ấy và ghi lòng tạc dạ những điều khoản này nọ của nó.
Passepartout örömmel elmélkedett a napirenden, és máris eszébe véste különféle cikkelyeit.	Còn về cái tủ quần áo của ông chủ thì nó được sắp đặt và tổ chức một cách tuyệt diệu.
Épp ilyen "menetrendjük" volt a cipőknek is.	Với giầy dép cũng có quy định như vậy.
Hiszen a Reform Clubban Mr. Foggnak két könyvtár állott rendelkezésére, az egyik szépirodalmi, a másik jogi-politikai.	Trong phòng ngủ có một tủ két cỡ trung bình với cách cấu tạo chống được cả nạn cháy nhà và kẻ cắp.
A hálószobában közepes nagyságú páncél­szek­rény állt; tűztől, betöréstől biztosan védte szerkezete.	Trong nhà không có vũ khí, không một dụng cụ săn bắn hoặc giết người.
Fegyvernek, vadászatra, hadakozásra szolgáló szerszámnak nyoma sem volt a házban.	Tất cả ở đây cho thấy những tập quán hiền lành nhất.
Minden a legbékésebb foglalatosságokra vallott.	Sau khi đã xem xét tỉ mỉ nơi này.
Passepartout tüzetesen szemügyre vette a lakást, széles ábrázatára mosoly terült, majd kezét dörzsölve, vidáman ismét így morfondírozott:	Vạn Năng xoa tay, khuôn mặt tròn vành vạnh của anh tươi hơn hớn và anh vui vẻ nhắc lại:
"Ez kell nekem!	"Tốt lắm!
Ez a Mr. Fogg épp nekem való.	Ngài Fogg và ta hoàn toàn ăn ý với nhau.
Pontos, akár egy gépezet.	Một cái máy thực thụ!
Nos, én szívesen szolgálok egy ilyen gépezetet!"	Chà, mình chẳng lấy gì làm khó chịu phải hầu hạ một cái máy!"
HARMADIK FEJEZET - Egy beszélgetésről, mely Phileas Foggnak sokba kerülhet	III – Làm thế nào mà nổ ra một cuộc chuyện trò có thể rất tai hại cho Phileas Fogg
Phileas Fogg fél tizenkettőkor lépett ki Saville Row-i házából, és miután jobb lábát ötszáz­hetvenötször bal lába elé, illetve bal lábát ötszázhetvenhatszor jobb lába elé helyezte, megérkezett a Reform Club hatalmas pall-malli épületébe, melynek felépítése kereken hárommillióba került.	Phileas Fogg rời ngôi nhà phố Saville của mình vào mười một giờ rưỡi và sau khi đã đặt năm trăm bảy mươi lăm lần bàn chân phải trước bàn chân trái và năm trăm bảy mươi sáu lần bàn chân trái trước bàn chân phải, ông đến Câu lạc bộ Cải cách, một tòa nhà lớn dựng lên ở phố Pall-Mall20 với số tiền xây nhà không dưới ba triệu bạc.
Phileas Fogg azonnal az ebédlőbe ment, melynek kilenc ablaka szép kertre néz; a fák koronáját már bearanyozta az ősz.	Phileas Fogg đến ngay nhà ăn, môt căn phòng có chín cửa sổ trông ra một cái vườn ngoạn mục mà cây cối về mua thu đã vàng rực.
Itt elfoglalta szokott helyét; az asztal terítve várta.	Ở đó ông ngồi vào bàn ăn quen thuộc, trên bàn đã bày sẵn bộ đồ ăn của ông.
Előétel, elsőrendű "reading sauce"-szal6 ízesített főtt hal, mushroom-mal7 fűszerezett, vörösre sült roastbeaf8, rebarbarával, zöld ribizlivel készült lepény, egy darab chester sajt - ebből állt az ebédje; az egészet néhány csésze kitűnő teával öblítette le; a teakeveréket külön a Reform Club részére szállították.	Bữa ăn trưa của ông gồm một món ăn khai vị, một con cá luộc rưới nước xốt hảo hạng, một đĩa thịt bò quay đỏ rói có điểm thêm nấm làm gia vị, một cái bánh ngọt nhân đại hoàng và quả phúc bồn tử xanh, một miếng phó mát chester21 và cuối cùng là một vài tách chè thượng hạng, thứ chè được đặc biệt mua về cho nhà ăn của Câu lạc bộ Cải cách.
A gentleman tizenkettő negyvenhétkor felkelt az asztaltól, és a fényűzően berendezett nagyszalon felé indult, melynek falait festmények díszítették, gazdagon aranyozott keretben.	Mười hai giờ bốn mươi bảy phút trưa, nhà quý phái đứng lên đi đến phòng đại sảnh, một căn phòng lộng lẫy trang trí những bức họa đóng khung sang trọng.
Itt egy inas átnyújtotta neki a Times egy felvágatlan példányát; Phileas Fogg mesteri ügyességgel látott hozzá az újság szétbontásának fáradságos feladatához; látszott, hogy nagy gyakorlata van ebben a nehéz mutatványban.	Ở đây một người hầu đưa ông Thời báo chưa rọc và Phileas Fogg cần mẫn mở tờ báo với một bàn tay thành thạo, chứng tỏ ông đã rất quen với cái thao tác khó khăn này.
A lap olvasása három óra negyvenöt percig foglalta le Phileas Foggot, azután áttért a Standardre; ezzel töltötte idejét vacsoráig.	Phileas Fogg đọc tờ báo ấy đến ba giờ bốn mươi lăm và thời gian đọc tờ Ngọn cờ tiếp theo kéo dài đến bữa tối.
Második étkezése ugyanúgy zajlott le, mint az ebédje; most azonban "royal british sauce" is gazdagította az étlapot.	Bữa ăn này cũng được thực hiện trong những điều kiện như bữa trưa, có phụ thêm món "nước xốt hoàng gia Anh".
Húsz perccel hat óra előtt a gentleman ismét megjelent a nagyszalonban, és a Morning Chronicle olvasásába merült.	Đến sáu giờ kém hai mươi, nhà quý phái lại có mặt trong phòng đại sảnh và mải mê đọc tờ Thời sự Buổi sáng.
